studyYear	programDbId	programName	programDescription	studyDbId	studyName	studyDescription	studyDesign	plotWidth	plotLength	fieldSize	fieldTrialIsPlannedToBeGenotyped	fieldTrialIsPlannedToCross	plantingDate	harvestDate	locationDbId	locationName	germplasmDbId	germplasmName	germplasmSynonyms	observationLevel	observationUnitDbId	observationUnitName	replicate	blockNumber	plotNumber	rowNumber	colNumber	entryType	plantNumber	plantedSeedlotStockDbId	plantedSeedlotStockUniquename	plantedSeedlotCurrentCount	plantedSeedlotCurrentWeightGram	plantedSeedlotBoxName	plantedSeedlotTransactionCount	plantedSeedlotTransactionWeight	plantedSeedlotTransactionDescription	availableGermplasmSeedlotUniquenames	cass sink leaf|3-phosphoglyceric acid|ug/g|week 16|COMP:0000013	cass sink leaf|ADP alpha-D-glucoside|ug/g|week 16|COMP:0000011	cass sink leaf|ADP|ug/g|week 16|COMP:0000010	cass source leaf|3-phosphoglyceric acid|ug/g|week 16|COMP:0000002	cass source leaf|ADP alpha-D-glucoside|ug/g|week 16|COMP:0000007	cass source leaf|ADP|ug/g|week 16|COMP:0000003	cass storage root|3-phosphoglyceric acid|ug/g|week 16|COMP:0000006	cass storage root|ADP alpha-D-glucoside|ug/g|week 16|COMP:0000004	cass storage root|ADP|ug/g|week 16|COMP:0000005	cass upper stem|3-phosphoglyceric acid|ug/g|week 16|COMP:0000012	cass upper stem|ADP alpha-D-glucoside|ug/g|week 16|COMP:0000008	cass upper stem|ADP|ug/g|week 16|COMP:0000009	dry matter content percentage|CO_334:0000092	fresh root weight|CO_334:0000012	fresh shoot weight measurement in kg|CO_334:0000016	harvest index variable|CO_334:0000015	notes
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	39082	UG120245		plot	39287	KASESE_TP2013_1504	2	9	43334			test																							21.9	4.44	17		
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	38940	UG120070		plot	39563	KASESE_TP2013_1505	2	9	43335			test																							29.1	2.14	4.5		
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	39084	UG120247		plot	39491	KASESE_TP2013_1506	2	9	43336			test																							31.9	4.86	11		
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	39088	UG120253		plot	39453	KASESE_TP2013_1507	2	10	43337			test																							25	10.33	30		
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	39050	UG120205		plot	39515	KASESE_TP2013_1508	2	10	43338			test																							19.6	1.48	13		
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	39115	UG120287		plot	39406	KASESE_TP2013_1509	2	10	43339			test																							29.7	2.09	10		
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	39172	UG130047		plot	39285	KASESE_TP2013_1511	2	10	43341			test																							23.6	13.68	27		
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	38928	UG120057		plot	39485	KASESE_TP2013_1512	2	10	43342			test																							28.1	33.46	25		
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	39109	UG120278		plot	39814	KASESE_TP2013_1513	2	11	43343			test																							20.9	10.72	8.5		
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	39203	UG130087		plot	39379	KASESE_TP2013_1514	2	11	43344			test																							25.8	4.03	7		
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	39197	UG130080		plot	39702	KASESE_TP2013_1515	2	11	43345			test																							17	2.17	9		
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	39157	UG130030		plot	39914	KASESE_TP2013_1516	2	11	43346			test																							21.8	6.55	19		
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	39139	UG130008		plot	39418	KASESE_TP2013_1517	2	11	43347			test																							22.1	5.77	4		
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	39133	UG130002		plot	39501	KASESE_TP2013_1518	2	11	43348			test																							24.1	12.53	21		
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	39195	UG130077		plot	39508	KASESE_TP2013_1519	2	11	43349			test																							25.9	11.93	12.5		
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	39191	UG130071		plot	39268	KASESE_TP2013_1520	2	12	43350			test																							17.9	3.38	15		
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	39036	UG120188		plot	39673	KASESE_TP2013_1521	2	12	43351			test																							26.3	8.57	17.5		
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	38899	UG120022		plot	39759	KASESE_TP2013_1522	2	12	43352			test																							25.9	6.75	20		
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	39204	UG130088		plot	39935	KASESE_TP2013_1523	2	12	43353			test																							24.5	13.63	14.5		
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	38932	UG120061		plot	39623	KASESE_TP2013_1524	2	12	43354			test																							16.3	1.11	13.5		
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	39011	UG120161		plot	39679	KASESE_TP2013_1525	2	12	43355			test																							22.6	3.4	8		
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	39234	UG130120		plot	39929	KASESE_TP2013_1526	2	12	43356			test																							16.3	0.71	16		
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	39232	UG130118		plot	39943	KASESE_TP2013_1527	2	13	43357			test																							23.1	1.82	4		
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	39205	UG130089		plot	39694	KASESE_TP2013_1528	2	13	43358			test																							22.4	5.02	36		
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	39046	UG120198		plot	39336	KASESE_TP2013_1529	2	13	43359			test																											
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	38917	UG120040		plot	39470	KASESE_TP2013_1530	2	13	43360			test																											
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	39142	UG130011		plot	39276	KASESE_TP2013_1531	2	13	43361			test																							26.4	6.16	18.5		
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	39074	UG120234		plot	39878	KASESE_TP2013_1532	2	13	43362			test																							17.7	3.54	15		
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	38893	UG120016		plot	39780	KASESE_TP2013_1533	2	13	43363			test																									3		
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	39150	UG130022		plot	39658	KASESE_TP2013_1534	2	14	43364			test																											
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	39132	UG130001		plot	39670	KASESE_TP2013_1535	2	14	43365			test																								15.53	30.5		
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	39092	UG120257		plot	39622	KASESE_TP2013_1536	2	14	43366			test																							25.9	5.04	4.5		
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	38904	UG120027		plot	39355	KASESE_TP2013_1537	2	14	43367			test																											
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	39043	UG120195		plot	39397	KASESE_TP2013_1538	2	14	43368			test																							22.7	4.34	17		
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	39127	UG120301		plot	39775	KASESE_TP2013_1539	2	14	43369			test																											
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	39078	UG120240		plot	39275	KASESE_TP2013_1540	2	14	43370			test																											
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	39089	UG120254		plot	39368	KASESE_TP2013_1541	2	15	43371			test																											
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	39126	UG120300		plot	39499	KASESE_TP2013_1542	2	15	43372			test																							18.4	1.06	5		
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	39044	UG120196		plot	39463	KASESE_TP2013_1543	2	15	43373			test																							27.2	11.04	38		
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	39215	UG130099		plot	39333	KASESE_TP2013_1544	2	15	43374			test																							22.4	6.39	12.5		
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	39076	UG120238		plot	39911	KASESE_TP2013_1545	2	15	43375			test																							16.8	3.3	19.5		
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	39196	UG130078		plot	39847	KASESE_TP2013_1546	2	15	43376			test																							22.1		8		
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	39200	UG130083		plot	39601	KASESE_TP2013_1547	2	16	43377			test																							28.6	13.78	14.5		
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	39027	UG120178		plot	39681	KASESE_TP2013_1548	2	16	43378			test																							31.2	8.54	8.5		
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	38911	UG120034		plot	39746	KASESE_TP2013_1549	2	16	43379			test																							28	2.5	6		
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	39008	UG120157		plot	39431	KASESE_TP2013_1550	2	16	43380			test																							29.6	8.22	21		
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	38926	UG120054		plot	39310	KASESE_TP2013_1551	2	16	43381			test																											
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	39218	UG130102		plot	39377	KASESE_TP2013_1552	2	16	43382			test																							28.6	2.52	3.5		
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	38975	UG120109		plot	39517	KASESE_TP2013_1553	2	16	43383			test																							20.4	13.92	20		
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	39016	UG120166		plot	39417	KASESE_TP2013_1554	2	17	43384			test																							19.7	6.61	29		
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	38971	UG120105		plot	39598	KASESE_TP2013_1555	2	17	43385			test																							16.3	1.59	9		
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	39220	UG130104		plot	39671	KASESE_TP2013_1556	2	17	43386			test																											
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	38880	UG120003		plot	39645	KASESE_TP2013_1557	2	17	43387			test																									6		
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	39062	UG120221		plot	39938	KASESE_TP2013_1558	2	17	43388			test																							27.9	20.42	33.5		
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	38999	UG120146		plot	39808	KASESE_TP2013_1559	2	17	43389			test																							20.3	8.69	37		
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	39146	UG130018		plot	39446	KASESE_TP2013_1560	2	17	43390			test																							22.4	0.53	1		
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	39240	UG130126		plot	39726	KASESE_TP2013_1561	2	18	43391			test																							29.2	2.44	3		
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	38925	UG120053		plot	39609	KASESE_TP2013_1562	2	18	43392			test																							17.2	1.18	6		
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	38894	UG120017		plot	39387	KASESE_TP2013_1563	2	18	43393			test																							25.1	4.26	10		
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	39149	UG130021		plot	39511	KASESE_TP2013_1564	2	18	43394			test																							33.8	1.89	3		
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	39210	UG130094		plot	39865	KASESE_TP2013_1565	2	18	43395			test																							27.7	2.7	7		
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	39242	UG130131		plot	39284	KASESE_TP2013_1566	2	18	43396			test																											
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	39201	UG130085		plot	39771	KASESE_TP2013_1567	2	18	43397			test																							32.1	4.98	4.5		
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	39212	UG130096		plot	39897	KASESE_TP2013_1568	2	19	43398			test																											
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	39241	UG130128		plot	39562	KASESE_TP2013_1569	2	19	43399			test																											
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	39226	UG130110		plot	39488	KASESE_TP2013_1570	2	19	43400			test																											
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	39042	UG120194		plot	39875	KASESE_TP2013_1571	2	19	43401			test																							31.9	2.19	3		
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	39231	UG130117		plot	39712	KASESE_TP2013_1572	2	19	43402			test																							23.5	12.22	28		
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	39247	UG130139		plot	39396	KASESE_TP2013_1573	2	19	43403			test																											
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	38943	UG120073		plot	39898	KASESE_TP2013_1574	2	19	43404			test																											
