Child	Father	Father Id
	TMS14F1308P0019	IITA-TMS-MM970806	28640
	TMS14F1308P0020	IITA-TMS-MM970806	28640
	TMS14F1311P0001	IITA-TMS-ZAR930151	28640
	TMS14F1311P0002	IITA-TMS-ZAR930151	28640
	TMS14F1311P0003	IITA-TMS-ZAR930151	28640
	TMS14F1311P0004	IITA-TMS-ZAR930151	28640
	TMS14F1311P0005	IITA-TMS-ZAR930151	28640
	TMS14F1311P0006	IITA-TMS-ZAR930151	28640
	TMS14F1311P0007	IITA-TMS-ZAR930151	28640
	TMS14F1311P0008	IITA-TMS-ZAR930151	28640
	TMS14F1311P0009	IITA-TMS-ZAR930151	28640
	TMS14F1311P0010	IITA-TMS-ZAR930151	28640
	TMS14F1311P0011	IITA-TMS-ZAR930151	28640
	TMS14F1311P0012	IITA-TMS-ZAR930151	28640
	TMS14F1311P0013	IITA-TMS-ZAR930151	28640
	TMS14F1311P0014	IITA-TMS-ZAR930151	28640
	TMS14F1311P0015	IITA-TMS-ZAR930151	28640
	TMS14F1311P0016	IITA-TMS-ZAR930151	28640
	TMS14F1311P0017	IITA-TMS-ZAR930151	28640
	TMS14F1311P0018	IITA-TMS-ZAR930151	28640
	TMS14F1311P0019	IITA-TMS-ZAR930151	28640
	TMS14F1311P0020	IITA-TMS-ZAR930151	28640
	TMS14F1290P0001	IITA-TMS-IBA930134	31157
	TMS14F1290P0002	IITA-TMS-IBA930134	31157
	TMS14F1290P0003	IITA-TMS-IBA930134	31157
	TMS14F1290P0004	IITA-TMS-IBA930134	31157
	TMS14F1290P0006	IITA-TMS-IBA930134	31157
	TMS14F1290P0008	IITA-TMS-IBA930134	31157
	TMS14F1290P0009	IITA-TMS-IBA930134	31157
	TMS14F1290P0010	IITA-TMS-IBA930134	31157
	TMS14F1290P0011	IITA-TMS-IBA930134	31157
	TMS14F1290P0014	IITA-TMS-IBA930134	31157
	TMS14F1290P0015	IITA-TMS-IBA930134	31157
	TMS14F1283P0001	IITA-TMS-IBA960963	31157
	TMS14F1283P0002	IITA-TMS-IBA960963	31157
	TMS14F1283P0003	IITA-TMS-IBA960963	31157
	TMS14F1283P0004	IITA-TMS-IBA960963	31157
	TMS14F1283P0005	IITA-TMS-IBA960963	31157
	TMS14F1283P0006	IITA-TMS-IBA960963	31157
	TMS14F1283P0007	IITA-TMS-IBA960963	31157
	TMS14F1283P0008	IITA-TMS-IBA960963	31157
	TMS14F1283P0009	IITA-TMS-IBA960963	31157
	TMS14F1283P0010	IITA-TMS-IBA960963	31157
	TMS14F1283P0011	IITA-TMS-IBA960963	31157
	TMS14F1283P0012	IITA-TMS-IBA960963	31157
	TMS14F1283P0013	IITA-TMS-IBA960963	31157
	TMS14F1283P0014	IITA-TMS-IBA960963	31157
	TMS14F1283P0015	IITA-TMS-IBA960963	31157
	TMS14F1283P0016	IITA-TMS-IBA960963	31157
	TMS14F1283P0017	IITA-TMS-IBA960963	31157
	TMS14F1283P0018	IITA-TMS-IBA960963	31157
	TMS14F1283P0019	IITA-TMS-IBA960963	31157
	TMS14F1283P0020	IITA-TMS-IBA960963	31157
	TMS14F1284P0001	IITA-TMS-IBA930151	31157
	TMS14F1284P0002	IITA-TMS-IBA930151	31157
	TMS14F1284P0003	IITA-TMS-IBA930151	31157
	TMS14F1284P0004	IITA-TMS-IBA930151	31157
	TMS14F1284P0005	IITA-TMS-IBA930151	31157
	TMS14F1284P0006	IITA-TMS-IBA930151	31157
	TMS14F1284P0007	IITA-TMS-IBA930151	31157
	TMS14F1284P0008	IITA-TMS-IBA930151	31157
	TMS14F1284P0009	IITA-TMS-IBA930151	31157
	TMS14F1284P0010	IITA-TMS-IBA930151	31157
	TMS14F1284P0011	IITA-TMS-IBA930151	31157
	TMS14F1284P0012	IITA-TMS-IBA930151	31157
	TMS14F1284P0013	IITA-TMS-IBA930151	31157
	TMS14F1284P0014	IITA-TMS-IBA930151	31157
	TMS14F1284P0015	IITA-TMS-IBA930151	31157
	TMS14F1284P0016	IITA-TMS-IBA930151	31157
	TMS14F1284P0017	IITA-TMS-IBA930151	31157
	TMS14F1284P0018	IITA-TMS-IBA930151	31157
	TMS14F1284P0019	IITA-TMS-IBA930151	31157
	TMS14F1284P0020	IITA-TMS-IBA930151	31157
	TMS14F1312P0001	IITA-TMS-ZAR930151	1466
	TMS14F1312P0002	IITA-TMS-ZAR930151	1466
	TMS14F1312P0003	IITA-TMS-ZAR930151	1466
	TMS14F1312P0004	IITA-TMS-ZAR930151	1466
	TMS14F1312P0005	IITA-TMS-ZAR930151	1466
	TMS14F1312P0006	IITA-TMS-ZAR930151	1466
	TMS14F1312P0007	IITA-TMS-ZAR930151	1466
	TMS14F1312P0008	IITA-TMS-ZAR930151	1466
	TMS14F1312P0009	IITA-TMS-ZAR930151	1466
	TMS14F1312P0010	IITA-TMS-ZAR930151	1466
	TMS14F1312P0011	IITA-TMS-ZAR930151	1466
	TMS14F1312P0012	IITA-TMS-ZAR930151	1466
	TMS14F1312P0013	IITA-TMS-ZAR930151	1466
	TMS14F1312P0014	IITA-TMS-ZAR930151	1466
	TMS14F1312P0015	IITA-TMS-ZAR930151	1466
	TMS14F1312P0016	IITA-TMS-ZAR930151	1466
	TMS14F1312P0017	IITA-TMS-ZAR930151	1466
	TMS14F1312P0018	IITA-TMS-ZAR930151	1466
	TMS14F1312P0019	IITA-TMS-ZAR930151	1466
	TMS14F1312P0020	IITA-TMS-ZAR930151	1466
	TMS14F1293P0001	IITA-TMS-IBA020540	1473
	TMS14F1293P0002	IITA-TMS-IBA020540	1473
	TMS14F1293P0003	IITA-TMS-IBA020540	1473
	TMS14F1293P0004	IITA-TMS-IBA020540	1473
	TMS14F1293P0006	IITA-TMS-IBA020540	1473
	TMS14F1293P0007	IITA-TMS-IBA020540	1473
	TMS14F1293P0009	IITA-TMS-IBA020540	1473
	TMS14F1293P0010	IITA-TMS-IBA020540	1473
	TMS14F1293P0011	IITA-TMS-IBA020540	1473
	TMS14F1293P0012	IITA-TMS-IBA020540	1473
	TMS14F1293P0013	IITA-TMS-IBA020540	1473
	TMS14F1293P0014	IITA-TMS-IBA020540	1473
	TMS14F1293P0015	IITA-TMS-IBA020540	1473
	TMS14F1293P0016	IITA-TMS-IBA020540	1473
	TMS14F1293P0017	IITA-TMS-IBA020540	1473
	TMS14F1293P0018	IITA-TMS-IBA020540	1473
	TMS14F1293P0019	IITA-TMS-IBA020540	1473
	TMS14F1295P0001	IITA-TMS-IBA030055A	1473
	TMS14F1295P0002	IITA-TMS-IBA030055A	1473
	TMS14F1295P0003	IITA-TMS-IBA030055A	1473
	TMS14F1295P0004	IITA-TMS-IBA030055A	1473
	TMS14F1295P0005	IITA-TMS-IBA030055A	1473
	TMS14F1295P0006	IITA-TMS-IBA030055A	1473
	TMS14F1295P0007	IITA-TMS-IBA030055A	1473
	TMS14F1295P0008	IITA-TMS-IBA030055A	1473
	TMS14F1295P0009	IITA-TMS-IBA030055A	1473
	TMS14F1295P0010	IITA-TMS-IBA030055A	1473
	TMS14F1295P0011	IITA-TMS-IBA030055A	1473
	TMS14F1295P0014	IITA-TMS-IBA030055A	1473
	TMS14F1295P0015	IITA-TMS-IBA030055A	1473
	TMS14F1295P0019	IITA-TMS-IBA030055A	1473
	TMS14F1295P0020	IITA-TMS-IBA030055A	1473
	TMS14F1294P0001	IITA-TMS-MM970646	1473
	TMS14F1294P0002	IITA-TMS-MM970646	1473
	TMS14F1294P0003	IITA-TMS-MM970646	1473
	TMS14F1294P0004	IITA-TMS-MM970646	1473
	TMS14F1294P0005	IITA-TMS-MM970646	1473
	TMS14F1294P0006	IITA-TMS-MM970646	1473
	TMS14F1294P0007	IITA-TMS-MM970646	1473
	TMS14F1294P0008	IITA-TMS-MM970646	1473
	TMS14F1294P0009	IITA-TMS-MM970646	1473
	TMS14F1294P0010	IITA-TMS-MM970646	1473
	TMS14F1294P0011	IITA-TMS-MM970646	1473
	TMS14F1294P0012	IITA-TMS-MM970646	1473
	TMS14F1294P0013	IITA-TMS-MM970646	1473
	TMS14F1294P0014	IITA-TMS-MM970646	1473
	TMS14F1285P0001	IITA-TMS-IBA000070	665
	TMS14F1285P0002	IITA-TMS-IBA000070	665
	TMS14F1285P0003	IITA-TMS-IBA000070	665
	TMS14F1285P0004	IITA-TMS-IBA000070	665
	TMS14F1285P0005	IITA-TMS-IBA000070	665
	TMS14F1285P0006	IITA-TMS-IBA000070	665
	TMS14F1285P0007	IITA-TMS-IBA000070	665
	TMS14F1285P0008	IITA-TMS-IBA000070	665
	TMS14F1285P0009	IITA-TMS-IBA000070	665
	TMS14F1285P0010	IITA-TMS-IBA000070	665
	TMS14F1285P0011	IITA-TMS-IBA000070	665
	TMS14F1285P0014	IITA-TMS-IBA000070	665
	TMS14F1285P0015	IITA-TMS-IBA000070	665
	TMS14F1285P0018	IITA-TMS-IBA000070	665
	TMS14F1285P0019	IITA-TMS-IBA000070	665
	TMS14F1285P0020	IITA-TMS-IBA000070	665
	TMS14F1291P0002	IITA-TMS-IBA030055A	665
	TMS14F1291P0003	IITA-TMS-IBA030055A	665
	TMS14F1291P0004	IITA-TMS-IBA030055A	665
	TMS14F1291P0005	IITA-TMS-IBA030055A	665
	TMS14F1291P0006	IITA-TMS-IBA030055A	665
	TMS14F1291P0007	IITA-TMS-IBA030055A	665
	TMS14F1291P0009	IITA-TMS-IBA030055A	665
	TMS14F1291P0010	IITA-TMS-IBA030055A	665
	TMS14F1291P0011	IITA-TMS-IBA030055A	665
	TMS14F1291P0012	IITA-TMS-IBA030055A	665
	TMS14F1291P0013	IITA-TMS-IBA030055A	665
	TMS14F1291P0014	IITA-TMS-IBA030055A	665
	TMS14F1291P0015	IITA-TMS-IBA030055A	665
	TMS14F1291P0019	IITA-TMS-IBA030055A	665
	TMS14F1302P0001	IITA-TMS-IBA930134	1714
	TMS14F1302P0002	IITA-TMS-IBA930134	1714
	TMS14F1302P0003	IITA-TMS-IBA930134	1714
	TMS14F1302P0004	IITA-TMS-IBA930134	1714
	TMS14F1302P0005	IITA-TMS-IBA930134	1714
	TMS14F1302P0006	IITA-TMS-IBA930134	1714
	TMS14F1302P0007	IITA-TMS-IBA930134	1714
	TMS14F1302P0008	IITA-TMS-IBA930134	1714
	TMS14F1302P0009	IITA-TMS-IBA930134	1714
	TMS14F1302P0010	IITA-TMS-IBA930134	1714
	TMS14F1302P0011	IITA-TMS-IBA930134	1714
	TMS14F1302P0012	IITA-TMS-IBA930134	1714
	TMS14F1302P0013	IITA-TMS-IBA930134	1714
	TMS14F1302P0014	IITA-TMS-IBA930134	1714
	TMS14F1302P0015	IITA-TMS-IBA930134	1714
	TMS14F1302P0016	IITA-TMS-IBA930134	1714
	TMS14F1302P0017	IITA-TMS-IBA930134	1714
	TMS14F1302P0018	IITA-TMS-IBA930134	1714
	TMS14F1302P0019	IITA-TMS-IBA930134	1714
	TMS14F1302P0020	IITA-TMS-IBA930134	1714
	TMS14F1298P0001	IITA-TMS-MM970043	1714
	TMS14F1298P0002	IITA-TMS-MM970043	1714
	TMS14F1298P0003	IITA-TMS-MM970043	1714
	TMS14F1298P0004	IITA-TMS-MM970043	1714
	TMS14F1298P0005	IITA-TMS-MM970043	1714
	TMS14F1298P0006	IITA-TMS-MM970043	1714
	TMS14F1298P0007	IITA-TMS-MM970043	1714
	TMS14F1298P0008	IITA-TMS-MM970043	1714
	TMS14F1298P0009	IITA-TMS-MM970043	1714
	TMS14F1298P0010	IITA-TMS-MM970043	1714
	TMS14F1298P0011	IITA-TMS-MM970043	1714
	TMS14F1298P0014	IITA-TMS-MM970043	1714
	TMS14F1298P0015	IITA-TMS-MM970043	1714
	TMS14F1298P0019	IITA-TMS-MM970043	1714
	TMS14F1298P0020	IITA-TMS-MM970043	1714
	TMS14F1299P0001	IITA-TMS-MM970806	1714
	TMS14F1299P0002	IITA-TMS-MM970806	1714
	TMS14F1299P0003	IITA-TMS-MM970806	1714
	TMS14F1299P0004	IITA-TMS-MM970806	1714
	TMS14F1299P0005	IITA-TMS-MM970806	1714
	TMS14F1299P0006	IITA-TMS-MM970806	1714
	TMS14F1299P0007	IITA-TMS-MM970806	1714
	TMS14F1299P0009	IITA-TMS-MM970806	1714
	TMS14F1299P0010	IITA-TMS-MM970806	1714
	TMS14F1299P0011	IITA-TMS-MM970806	1714
	TMS14F1299P0015	IITA-TMS-MM970806	1714
	TMS14F1286P0001	IITA-TMS-MM970043	24423
	TMS14F1286P0002	IITA-TMS-MM970043	24423
	TMS14F1286P0003	IITA-TMS-MM970043	24423
	TMS14F1286P0004	IITA-TMS-MM970043	24423
	TMS14F1286P0005	IITA-TMS-MM970043	24423
	TMS14F1286P0006	IITA-TMS-MM970043	24423
	TMS14F1286P0007	IITA-TMS-MM970043	24423
	TMS14F1286P0008	IITA-TMS-MM970043	24423
	TMS14F1286P0009	IITA-TMS-MM970043	24423
	TMS14F1286P0010	IITA-TMS-MM970043	24423
	TMS14F1286P0011	IITA-TMS-MM970043	24423
	TMS14F1286P0012	IITA-TMS-MM970043	24423
	TMS14F1286P0013	IITA-TMS-MM970043	24423
	TMS14F1286P0014	IITA-TMS-MM970043	24423
	TMS14F1286P0015	IITA-TMS-MM970043	24423
	TMS14F1286P0016	IITA-TMS-MM970043	24423
	TMS14F1286P0017	IITA-TMS-MM970043	24423
	TMS14F1286P0018	IITA-TMS-MM970043	24423
	TMS14F1286P0019	IITA-TMS-MM970043	24423
	TMS14F1286P0020	IITA-TMS-MM970043	24423
	TMS14F1292P0001	IITA-TMS-IBA030055A	13693
	TMS14F1292P0002	IITA-TMS-IBA030055A	13693
	TMS14F1292P0003	IITA-TMS-IBA030055A	13693
	TMS14F1292P0004	IITA-TMS-IBA030055A	13693
	TMS14F1292P0005	IITA-TMS-IBA030055A	13693
	TMS14F1292P0006	IITA-TMS-IBA030055A	13693
	TMS14F1292P0007	IITA-TMS-IBA030055A	13693
	TMS14F1292P0008	IITA-TMS-IBA030055A	13693
	TMS14F1292P0009	IITA-TMS-IBA030055A	13693
	TMS14F1292P0010	IITA-TMS-IBA030055A	13693
	TMS14F1292P0011	IITA-TMS-IBA030055A	13693
	TMS14F1292P0012	IITA-TMS-IBA030055A	13693
	TMS14F1292P0013	IITA-TMS-IBA030055A	13693
	TMS14F1292P0014	IITA-TMS-IBA030055A	13693
	TMS14F1292P0015	IITA-TMS-IBA030055A	13693
	TMS14F1292P0016	IITA-TMS-IBA030055A	13693
	TMS14F1292P0017	IITA-TMS-IBA030055A	13693
	TMS14F1292P0018	IITA-TMS-IBA030055A	13693
	TMS14F1292P0019	IITA-TMS-IBA030055A	13693
	TMS14F1292P0020	IITA-TMS-IBA030055A	13693
	TMS14F1287P0001	IITA-TMS-ZAR930151	13693
	TMS14F1287P0002	IITA-TMS-ZAR930151	13693
	TMS14F1287P0003	IITA-TMS-ZAR930151	13693
	TMS14F1287P0004	IITA-TMS-ZAR930151	13693
	TMS14F1287P0005	IITA-TMS-ZAR930151	13693
	TMS14F1287P0006	IITA-TMS-ZAR930151	13693
	TMS14F1287P0007	IITA-TMS-ZAR930151	13693
	TMS14F1287P0008	IITA-TMS-ZAR930151	13693
	TMS14F1287P0009	IITA-TMS-ZAR930151	13693
	TMS14F1287P0010	IITA-TMS-ZAR930151	13693
	TMS14F1287P0011	IITA-TMS-ZAR930151	13693
	TMS14F1287P0012	IITA-TMS-ZAR930151	13693
	TMS14F1287P0014	IITA-TMS-ZAR930151	13693
	TMS14F1287P0015	IITA-TMS-ZAR930151	13693
	TMS14F1287P0018	IITA-TMS-ZAR930151	13693
	TMS14F1287P0019	IITA-TMS-ZAR930151	13693
	TMS14F1287P0020	IITA-TMS-ZAR930151	13693
	TMS14F1303P0001	IITA-TMS-IBA930134	166
	TMS14F1303P0002	IITA-TMS-IBA930134	166
	TMS14F1303P0003	IITA-TMS-IBA930134	166
	TMS14F1303P0004	IITA-TMS-IBA930134	166
	TMS14F1303P0005	IITA-TMS-IBA930134	166
	TMS14F1303P0006	IITA-TMS-IBA930134	166
	TMS14F1303P0007	IITA-TMS-IBA930134	166
	TMS14F1303P0008	IITA-TMS-IBA930134	166
	TMS14F1303P0009	IITA-TMS-IBA930134	166
	TMS14F1303P0010	IITA-TMS-IBA930134	166
	TMS14F1303P0011	IITA-TMS-IBA930134	166
	TMS14F1303P0012	IITA-TMS-IBA930134	166
	TMS14F1303P0013	IITA-TMS-IBA930134	166
	TMS14F1303P0014	IITA-TMS-IBA930134	166
	TMS14F1303P0015	IITA-TMS-IBA930134	166
	TMS14F1303P0016	IITA-TMS-IBA930134	166
	TMS14F1303P0017	IITA-TMS-IBA930134	166
	TMS14F1303P0018	IITA-TMS-IBA930134	166
	TMS14F1303P0019	IITA-TMS-IBA930134	166
	TMS14F1303P0020	IITA-TMS-IBA930134	166
	TMS14F1300P0001	IITA-TMS-MM970043	166
	TMS14F1300P0002	IITA-TMS-MM970043	166
	TMS14F1300P0003	IITA-TMS-MM970043	166
	TMS14F1300P0004	IITA-TMS-MM970043	166
	TMS14F1300P0005	IITA-TMS-MM970043	166
	TMS14F1300P0006	IITA-TMS-MM970043	166
	TMS14F1300P0007	IITA-TMS-MM970043	166
	TMS14F1300P0008	IITA-TMS-MM970043	166
	TMS14F1300P0009	IITA-TMS-MM970043	166
	TMS14F1300P0010	IITA-TMS-MM970043	166
	TMS14F1300P0011	IITA-TMS-MM970043	166
	TMS14F1300P0012	IITA-TMS-MM970043	166
	TMS14F1300P0013	IITA-TMS-MM970043	166
	TMS14F1300P0014	IITA-TMS-MM970043	166
	TMS14F1300P0015	IITA-TMS-MM970043	166
	TMS14F1300P0016	IITA-TMS-MM970043	166
	TMS14F1300P0017	IITA-TMS-MM970043	166
	TMS14F1300P0018	IITA-TMS-MM970043	166
	TMS14F1300P0019	IITA-TMS-MM970043	166
	TMS14F1300P0020	IITA-TMS-MM970043	166
	TMS13F2077P0016	IITA-TMS-IBA011797	31144
	TMS13F2077P0028	IITA-TMS-IBA011797	31144
	TMS13F2077P0031	IITA-TMS-IBA011797	31144
	TMS13F2077P0034	IITA-TMS-IBA011797	31144
	TMS13F2077P0043	IITA-TMS-IBA011797	31144
	TMS13F2077P0021	IITA-TMS-IBA011797	31144
	TMS13F2077P0024	IITA-TMS-IBA011797	31144
	TMS13F2077P0033	IITA-TMS-IBA011797	31144
	TMS13F2077P0036	IITA-TMS-IBA011797	31144
	TMS13F2077P0039	IITA-TMS-IBA011797	31144
	TMS13F2077P0048	IITA-TMS-IBA011797	31144
	TMS13F2077P0013	IITA-TMS-IBA011797	31144
	TMS13F2077P0023	IITA-TMS-IBA011797	31144
	TMS13F2077P0026	IITA-TMS-IBA011797	31144
	TMS13F2077P0029	IITA-TMS-IBA011797	31144
	TMS13F2077P0038	IITA-TMS-IBA011797	31144
	TMS13F2077P0041	IITA-TMS-IBA011797	31144
	TMS13F2077P0044	IITA-TMS-IBA011797	31144
	TMS13F1002P0001	IITA-TMS-MOK980068	1473
	TMS13F1002P0004	IITA-TMS-MOK980068	1473
	TMS13F1002P0007	IITA-TMS-MOK980068	1473
	TMS13F1002P0010	IITA-TMS-MOK980068	1473
	TMS13F1003P0001	IITA-TMS-IBA940006	615
	TMS13F1003P0004	IITA-TMS-IBA940006	615
	TMS13F1003P0007	IITA-TMS-IBA940006	615
	TMS13F1003P0010	IITA-TMS-IBA940006	615
	TMS13F1003P0013	IITA-TMS-IBA940006	615
	TMS13F1008P0003	IITA-TMS-IBA940006	24423
	TMS13F1008P0009	IITA-TMS-IBA940006	24423
	TMS13F1008P0012	IITA-TMS-IBA940006	24423
	TMS13F1008P0015	IITA-TMS-IBA940006	24423
	TMS13F1008P0018	IITA-TMS-IBA940006	24423
	TMS13F1008P0021	IITA-TMS-IBA940006	24423
	TMS13F1009P0001	IITA-TMS-MOK980068	24423
	TMS13F1009P0004	IITA-TMS-MOK980068	24423
	TMS13F1009P0010	IITA-TMS-MOK980068	24423
	TMS13F1009P0019	IITA-TMS-MOK980068	24423
	TMS13F1009P0022	IITA-TMS-MOK980068	24423
	TMS13F1009P0025	IITA-TMS-MOK980068	24423
	TMS13F1009P0028	IITA-TMS-MOK980068	24423
	TMS13F1012P0007	IITA-TMS-MOK980068	1724
	TMS13F1012P0010	IITA-TMS-MOK980068	1724
	TMS13F1012P0016	IITA-TMS-MOK980068	1724
	TMS13F1016P0003	IITA-TMS-IBA970425	4884
	TMS13F1017P0001	IITA-TMS-MOK980068	4884
	TMS13F1017P0004	IITA-TMS-MOK980068	4884
	TMS13F1017P0007	IITA-TMS-MOK980068	4884
	TMS13F1017P0010	IITA-TMS-MOK980068	4884
	TMS13F1018P0001	IITA-TMS-IBA010046	4884
	TMS13F1018P0004	IITA-TMS-IBA010046	4884
	TMS13F1018P0007	IITA-TMS-IBA010046	4884
	TMS13F1018P0010	IITA-TMS-IBA010046	4884
	TMS13F1024P0003	IITA-TMS-IBA020285	4884
	TMS13F1024P0006	IITA-TMS-IBA020285	4884
	TMS13F1028P0002	IITA-TMS-IBA930007	489
	TMS13F1028P0005	IITA-TMS-IBA930007	489
	TMS13F1028P0008	IITA-TMS-IBA930007	489
	TMS13F1028P0011	IITA-TMS-IBA930007	489
	TMS13F1030P0001	IITA-TMS-IBA974766	489
	TMS13F1031P0001	IITA-TMS-IBA000203	489
	TMS13F1031P0004	IITA-TMS-IBA000203	489
	TMS13F1034P0001	IITA-TMS-IBA930007	1595
	TMS13F1034P0004	IITA-TMS-IBA930007	1595
	TMS13F1034P0007	IITA-TMS-IBA930007	1595
	TMS13F1034P0010	IITA-TMS-IBA930007	1595
	TMS13F1034P0013	IITA-TMS-IBA930007	1595
	TMS13F1034P0016	IITA-TMS-IBA930007	1595
	TMS13F1036P0003	IITA-TMS-IBA950279	1595
	TMS13F1036P0006	IITA-TMS-IBA950279	1595
	TMS13F1036P0009	IITA-TMS-IBA950279	1595
	TMS13F1050P0001	IITA-TMS-IBA071313	13693
	TMS13F1050P0007	IITA-TMS-IBA071313	13693
	TMS13F1050P0010	IITA-TMS-IBA071313	13693
	TMS13F1050P0013	IITA-TMS-IBA071313	13693
	TMS13F1051P0001	TMEB419	700
	TMS13F1051P0004	TMEB419	700
	TMS13F1051P0007	TMEB419	700
	TMS13F1051P0010	TMEB419	700
	TMS13F1051P0013	TMEB419	700
	TMS13F1051P0016	TMEB419	700
	TMS13F1051P0019	TMEB419	700
	TMS13F1051P0022	TMEB419	700
	TMS13F1051P0025	TMEB419	700
	TMS13F1051P0028	TMEB419	700
	TMS13F1051P0031	TMEB419	700
	TMS13F1051P0036	TMEB419	700
	TMS13F1051P0051	TMEB419	700
	TMS13F1051P0067	TMEB419	700
	TMS13F1053P0002	IITA-TMS-IBA930007	700
	TMS13F1053P0005	IITA-TMS-IBA930007	700
	TMS13F1053P0008	IITA-TMS-IBA930007	700
	TMS13F1053P0014	IITA-TMS-IBA930007	700
	TMS13F1056P0002	IITA-TMS-IBA010903	700
	TMS13F1056P0005	IITA-TMS-IBA010903	700
	TMS13F1056P0008	IITA-TMS-IBA010903	700
	TMS13F1056P0014	IITA-TMS-IBA010903	700
	TMS13F1056P0020	IITA-TMS-IBA010903	700
	TMS13F1056P0023	IITA-TMS-IBA010903	700
	TMS13F1056P0026	IITA-TMS-IBA010903	700
	TMS13F1059P0004	IITA-TMS-ZAR930151	715
	TMS13F1059P0007	IITA-TMS-ZAR930151	715
	TMS13F1060P0006	IITA-TMS-IBA974766	715
	TMS13F1060P0009	IITA-TMS-IBA974766	715
	TMS13F1060P0012	IITA-TMS-IBA974766	715
	TMS13F1060P0015	IITA-TMS-IBA974766	715
	TMS13F1060P0018	IITA-TMS-IBA974766	715
	TMS13F1060P0024	IITA-TMS-IBA974766	715
	TMS13F1063P0005	IITA-TMS-IBA30572	721
	TMS13F1063P0008	IITA-TMS-IBA30572	721
	TMS13F1063P0011	IITA-TMS-IBA30572	721
	TMS13F1063P0014	IITA-TMS-IBA30572	721
	TMS13F1063P0017	IITA-TMS-IBA30572	721
	TMS13F1063P0020	IITA-TMS-IBA30572	721
	TMS13F1063P0023	IITA-TMS-IBA30572	721
	TMS13F1063P0027	IITA-TMS-IBA30572	721
	TMS13F1063P0053	IITA-TMS-IBA30572	721
	TMS13F1064P0006	IITA-TMS-IBA980510	721
	TMS13F1064P0009	IITA-TMS-IBA980510	721
	TMS13F1064P0012	IITA-TMS-IBA980510	721
	TMS13F1064P0015	IITA-TMS-IBA980510	721
	TMS13F1064P0018	IITA-TMS-IBA980510	721
	TMS13F1064P0021	IITA-TMS-IBA980510	721
	TMS13F1064P0027	IITA-TMS-IBA980510	721
	TMS13F1064P0030	IITA-TMS-IBA980510	721
	TMS13F1064P0036	IITA-TMS-IBA980510	721
	TMS13F1064P0039	IITA-TMS-IBA980510	721
	TMS13F1064P0042	IITA-TMS-IBA980510	721
	TMS13F1069P0002	IITA-TMS-IBA011412	725
	TMS13F1069P0005	IITA-TMS-IBA011412	725
	TMS13F1069P0008	IITA-TMS-IBA011412	725
	TMS13F1069P0014	IITA-TMS-IBA011412	725
	TMS13F1069P0017	IITA-TMS-IBA011412	725
	TMS13F1069P0020	IITA-TMS-IBA011412	725
	TMS13F1069P0023	IITA-TMS-IBA011412	725
	TMS13F1069P0041	IITA-TMS-IBA011412	725
	TMS13F1069P0044	IITA-TMS-IBA011412	725
	TMS13F1069P0047	IITA-TMS-IBA011412	725
	TMS13F1074P0006	IITA-TMS-IBA940006	1239
	TMS13F1074P0009	IITA-TMS-IBA940006	1239
	TMS13F1074P0012	IITA-TMS-IBA940006	1239
	TMS13F1074P0018	IITA-TMS-IBA940006	1239
	TMS13F1079P0001	IITA-TMS-ZAR930151	9656
	TMS13F1079P0004	IITA-TMS-ZAR930151	9656
	TMS13F1079P0010	IITA-TMS-ZAR930151	9656
	TMS13F1079P0013	IITA-TMS-ZAR930151	9656
	TMS13F1083P0001	TMEB419	9664
	TMS13F1083P0004	TMEB419	9664
	TMS13F1083P0007	TMEB419	9664
	TMS13F1083P0010	TMEB419	9664
	TMS13F1083P0013	TMEB419	9664
	TMS13F1083P0016	TMEB419	9664
	TMS13F1083P0022	TMEB419	9664
	TMS13F1084P0009	IITA-TMS-IBA930007	9664
	TMS13F1084P0012	IITA-TMS-IBA930007	9664
	TMS13F1084P0015	IITA-TMS-IBA930007	9664
	TMS13F1084P0021	IITA-TMS-IBA930007	9664
	TMS13F1084P0024	IITA-TMS-IBA930007	9664
	TMS13F1086P0006	IITA-TMS-IBA970466	9664
	TMS13F1087P0003	IITA-TMS-IBA980002	9664
	TMS13F1087P0006	IITA-TMS-IBA980002	9664
	TMS13F1087P0009	IITA-TMS-IBA980002	9664
	TMS13F1087P0012	IITA-TMS-IBA980002	9664
	TMS13F1087P0015	IITA-TMS-IBA980002	9664
	TMS13F1087P0018	IITA-TMS-IBA980002	9664
	TMS13F1088P0003	IITA-TMS-IBA000350	9664
	TMS13F1088P0006	IITA-TMS-IBA000350	9664
	TMS13F1088P0009	IITA-TMS-IBA000350	9664
	TMS13F1093P0001	IITA-TMS-IBA071313	9664
	TMS13F1093P0004	IITA-TMS-IBA071313	9664
	TMS13F1093P0007	IITA-TMS-IBA071313	9664
	TMS13F1093P0010	IITA-TMS-IBA071313	9664
	TMS13F1095P0002	IITA-TMS-IBA950279	31199
	TMS13F1095P0005	IITA-TMS-IBA950279	31199
	TMS13F1095P0008	IITA-TMS-IBA950279	31199
	TMS13F1095P0011	IITA-TMS-IBA950279	31199
	TMS13F1095P0014	IITA-TMS-IBA950279	31199
	TMS13F1095P0017	IITA-TMS-IBA950279	31199
	TMS13F1095P0020	IITA-TMS-IBA950279	31199
	TMS13F1101P0002	IITA-TMS-IBA930007	31144
	TMS13F1101P0005	IITA-TMS-IBA930007	31144
